"","gender","event","medal","abb","country","grp_id","type","year","guide"
"2302","Women","100 m T53","Gold","CHN",NA,NA,"Athletics",2012,NA
"2303","Women","100 m T53","Silver","CHN",NA,NA,"Athletics",2012,NA
"2304","Women","100 m T53","Bronze","AUS",NA,NA,"Athletics",2012,NA
"2305","Women","100 m T54","Gold","CHN",NA,NA,"Athletics",2012,NA
"2306","Women","100 m T54","Silver","CHN",NA,NA,"Athletics",2012,NA
"2307","Women","100 m T54","Bronze","USA",NA,NA,"Athletics",2012,NA
"2308","Women","200 m T11","Gold","BRA",NA,NA,"Athletics",2012,NA
"2309","Women","200 m T11","Silver","BRA",NA,NA,"Athletics",2012,NA
"2310","Women","200 m T11","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2311","Women","200 m T12","Gold","FRA",NA,NA,"Athletics",2012,NA
"2312","Women","200 m T12","Silver","CHN",NA,NA,"Athletics",2012,NA
"2313","Women","200 m T12","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2314","Women","200 m T34","Gold","GBR",NA,NA,"Athletics",2012,NA
"2315","Women","200 m T34","Silver","NED",NA,NA,"Athletics",2012,NA
"2316","Women","200 m T34","Bronze","NED",NA,NA,"Athletics",2012,NA
"2317","Women","200 m T35","Gold","CHN",NA,NA,"Athletics",2012,NA
"2318","Women","200 m T35","Silver","ITA",NA,NA,"Athletics",2012,NA
"2319","Women","200 m T35","Bronze","CAN",NA,NA,"Athletics",2012,NA
"2320","Women","200 m T36","Gold","RUS",NA,NA,"Athletics",2012,NA
"2321","Women","200 m T36","Silver","KOR",NA,NA,"Athletics",2012,NA
"2322","Women","200 m T36","Bronze","GER",NA,NA,"Athletics",2012,NA
"2323","Women","200 m T37","Gold","NAM",NA,NA,"Athletics",2012,NA
"2324","Women","200 m T37","Silver","GBR",NA,NA,"Athletics",2012,NA
"2325","Women","200 m T37","Bronze","GER",NA,NA,"Athletics",2012,NA
"2326","Women","200 m T38","Gold","CHN",NA,NA,"Athletics",2012,NA
"2327","Women","200 m T38","Silver","RUS",NA,NA,"Athletics",2012,NA
"2328","Women","200 m T38","Bronze","UKR",NA,NA,"Athletics",2012,NA
"2329","Women","200 m T44","Gold","NED",NA,NA,"Athletics",2012,NA
"2330","Women","200 m T44","Silver","FRA",NA,NA,"Athletics",2012,NA
"2331","Women","200 m T44","Bronze","GER",NA,NA,"Athletics",2012,NA
"2332","Women","200 m T46","Gold","CUB",NA,NA,"Athletics",2012,NA
"2333","Women","200 m T46","Silver","POL",NA,NA,"Athletics",2012,NA
"2334","Women","200 m T46","Bronze","RSA",NA,NA,"Athletics",2012,NA
"2335","Women","200 m T52","Gold","CAN",NA,NA,"Athletics",2012,NA
"2336","Women","200 m T52","Silver","BEL",NA,NA,"Athletics",2012,NA
"2337","Women","200 m T52","Bronze","USA",NA,NA,"Athletics",2012,NA
"2338","Women","200 m T53","Gold","CHN",NA,NA,"Athletics",2012,NA
"2339","Women","200 m T53","Silver","AUS",NA,NA,"Athletics",2012,NA
"2340","Women","200 m T53","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2341","Women","400 m T12","Gold","FRA",NA,NA,"Athletics",2012,NA
"2342","Women","400 m T12","Silver","UKR",NA,NA,"Athletics",2012,NA
"2343","Women","400 m T12","Bronze","MEX",NA,NA,"Athletics",2012,NA
"2344","Women","400 m T13","Gold","CUB",NA,NA,"Athletics",2012,NA
"2345","Women","400 m T13","Silver","TUN",NA,NA,"Athletics",2012,NA
"2346","Women","400 m T13","Bronze","GRE",NA,NA,"Athletics",2012,NA
"2347","Women","400 m T37","Gold","TUN",NA,NA,"Athletics",2012,NA
"2348","Women","400 m T37","Silver","UKR",NA,NA,"Athletics",2012,NA
"2349","Women","400 m T37","Bronze","RUS",NA,NA,"Athletics",2012,NA
"2350","Women","400 m T46","Gold","CUB",NA,NA,"Athletics",2012,NA
"2351","Women","400 m T46","Silver","RSA",NA,NA,"Athletics",2012,NA
"2352","Women","400 m T46","Bronze","POL",NA,NA,"Athletics",2012,NA
"2353","Women","400 m T53","Gold","CHN",NA,NA,"Athletics",2012,NA
"2354","Women","400 m T53","Silver","AUS",NA,NA,"Athletics",2012,NA
"2355","Women","400 m T53","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2356","Women","400 m T54","Gold","USA",NA,NA,"Athletics",2012,NA
"2357","Women","400 m T54","Silver","CHN",NA,NA,"Athletics",2012,NA
"2358","Women","400 m T54","Bronze","SUI",NA,NA,"Athletics",2012,NA
"2359","Women","800 m T53","Gold","CHN",NA,NA,"Athletics",2012,NA
"2360","Women","800 m T53","Silver","CHN",NA,NA,"Athletics",2012,NA
"2361","Women","800 m T53","Bronze","USA",NA,NA,"Athletics",2012,NA
"2362","Women","800 m T54","Gold","USA",NA,NA,"Athletics",2012,NA
"2363","Women","800 m T54","Silver","SUI",NA,NA,"Athletics",2012,NA
"2364","Women","800 m T54","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2365","Women","1500 m T12","Gold","RUS",NA,NA,"Athletics",2012,NA
"2366","Women","1500 m T12","Silver","ESP",NA,NA,"Athletics",2012,NA
"2367","Women","1500 m T12","Bronze","ITA",NA,NA,"Athletics",2012,NA
"2368","Women","1500 m T20","Gold","POL",NA,NA,"Athletics",2012,NA
"2369","Women","1500 m T20","Silver","POL",NA,NA,"Athletics",2012,NA
"2370","Women","1500 m T20","Bronze","HUN",NA,NA,"Athletics",2012,NA
"2371","Women","1500 m T54","Gold","USA",NA,NA,"Athletics",2012,NA
"2372","Women","1500 m T54","Silver","SUI",NA,NA,"Athletics",2012,NA
"2373","Women","1500 m T54","Bronze","USA",NA,NA,"Athletics",2012,NA
"2374","Women","5000 m T54","Gold","SUI",NA,NA,"Athletics",2012,NA
"2375","Women","5000 m T54","Silver","USA",NA,NA,"Athletics",2012,NA
"2376","Women","5000 m T54","Bronze","AUS",NA,NA,"Athletics",2012,NA
"2377","Women","Marathon T54","Gold","USA",NA,NA,"Athletics",2012,NA
"2378","Women","Marathon T54","Silver","GBR",NA,NA,"Athletics",2012,NA
"2379","Women","Marathon T54","Bronze","SUI",NA,NA,"Athletics",2012,NA
"2380","Women","Long Jump F11/12","Gold","UKR",NA,NA,"Athletics",2012,NA
"2381","Women","Long Jump F11/12","Silver","CHN",NA,NA,"Athletics",2012,NA
"2382","Women","Long Jump F11/12","Bronze","BLR",NA,NA,"Athletics",2012,NA
"2383","Women","Long Jump F13","Gold","RSA",NA,NA,"Athletics",2012,NA
"2384","Women","Long Jump F13","Silver","ALG",NA,NA,"Athletics",2012,NA
"2385","Women","Long Jump F13","Bronze","GRE",NA,NA,"Athletics",2012,NA
"2386","Women","Long Jump F20","Gold","POL",NA,NA,"Athletics",2012,NA
"2387","Women","Long Jump F20","Silver","RUS",NA,NA,"Athletics",2012,NA
"2388","Women","Long Jump F20","Bronze","CRO",NA,NA,"Athletics",2012,NA
"2389","Women","Long Jump F37/38","Gold","RUS",NA,NA,"Athletics",2012,NA
"2390","Women","Long Jump F37/38","Silver","UKR",NA,NA,"Athletics",2012,NA
"2391","Women","Long Jump F37/38","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2392","Women","Long Jump F42/44","Gold","AUS",NA,NA,"Athletics",2012,NA
"2393","Women","Long Jump F42/44","Silver","GBR",NA,NA,"Athletics",2012,NA
"2394","Women","Long Jump F42/44","Bronze","FRA",NA,NA,"Athletics",2012,NA
"2395","Women","Long Jump F46","Gold","RUS",NA,NA,"Athletics",2012,NA
"2396","Women","Long Jump F46","Silver","AUS",NA,NA,"Athletics",2012,NA
"2397","Women","Long Jump F46","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2398","Women","Shot Put F11/12","Gold","ITA",NA,NA,"Athletics",2012,NA
"2399","Women","Shot Put F11/12","Silver","CHN",NA,NA,"Athletics",2012,NA
"2400","Women","Shot Put F11/12","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2401","Women","Shot Put F20","Gold","POL",NA,NA,"Athletics",2012,NA
"2402","Women","Shot Put F20","Silver","UKR",NA,NA,"Athletics",2012,NA
"2403","Women","Shot Put F20","Bronze","UKR",NA,NA,"Athletics",2012,NA
"2404","Women","Shot Put F32-34","Gold","GER",NA,NA,"Athletics",2012,NA
"2405","Women","Shot Put F32-34","Silver","AUS",NA,NA,"Athletics",2012,NA
"2406","Women","Shot Put F32-34","Bronze","TUN",NA,NA,"Athletics",2012,NA
"2407","Women","Shot Put F35/36","Gold","UKR",NA,NA,"Athletics",2012,NA
"2408","Women","Shot Put F35/36","Silver","CHN",NA,NA,"Athletics",2012,NA
"2409","Women","Shot Put F35/36","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2410","Women","Shot Put F37","Gold","CHN",NA,NA,"Athletics",2012,NA
"2411","Women","Shot Put F37","Silver","CHN",NA,NA,"Athletics",2012,NA
"2412","Women","Shot Put F37","Bronze","CZE",NA,NA,"Athletics",2012,NA
"2413","Women","Shot Put F40","Gold","TUN",NA,NA,"Athletics",2012,NA
"2414","Women","Shot Put F40","Silver","CHN",NA,NA,"Athletics",2012,NA
"2415","Women","Shot Put F40","Bronze","MAR",NA,NA,"Athletics",2012,NA
"2416","Women","Shot Put F42/44","Gold","CHN",NA,NA,"Athletics",2012,NA
"2417","Women","Shot Put F42/44","Silver","CHN",NA,NA,"Athletics",2012,NA
"2418","Women","Shot Put F42/44","Bronze","GER",NA,NA,"Athletics",2012,NA
"2419","Women","Shot Put F54-56","Gold","CHN",NA,NA,"Athletics",2012,NA
"2420","Women","Shot Put F54-56","Silver","GER",NA,NA,"Athletics",2012,NA
"2421","Women","Shot Put F54-56","Bronze","USA",NA,NA,"Athletics",2012,NA
"2422","Women","Shot Put F57/58","Gold","MEX",NA,NA,"Athletics",2012,NA
"2423","Women","Shot Put F57/58","Silver","BUL",NA,NA,"Athletics",2012,NA
"2424","Women","Shot Put F57/58","Bronze","NGR",NA,NA,"Athletics",2012,NA
"2425","Women","Discus Throw F11/12","Gold","CHN",NA,NA,"Athletics",2012,NA
"2426","Women","Discus Throw F11/12","Silver","CHN",NA,NA,"Athletics",2012,NA
"2427","Women","Discus Throw F11/12","Bronze","GBR",NA,NA,"Athletics",2012,NA
"2428","Women","Discus Throw F35/36","Gold","CHN",NA,NA,"Athletics",2012,NA
"2429","Women","Discus Throw F35/36","Silver","UKR",NA,NA,"Athletics",2012,NA
"2430","Women","Discus Throw F35/36","Bronze","AUS",NA,NA,"Athletics",2012,NA
"2431","Women","Discus Throw F37","Gold","CHN",NA,NA,"Athletics",2012,NA
"2432","Women","Discus Throw F37","Silver","CHN",NA,NA,"Athletics",2012,NA
"2433","Women","Discus Throw F37","Bronze","GBR",NA,NA,"Athletics",2012,NA
"2434","Women","Discus Throw F40","Gold","MAR",NA,NA,"Athletics",2012,NA
"2435","Women","Discus Throw F40","Silver","TUN",NA,NA,"Athletics",2012,NA
"2436","Women","Discus Throw F40","Bronze","CHN",NA,NA,"Athletics",2012,NA
"2437","Women","Discus Throw F51-53","Gold","GBR",NA,NA,"Athletics",2012,NA
"2438","Women","Discus Throw F51-53","Silver","IRL",NA,NA,"Athletics",2012,NA
"2439","Women","Discus Throw F51-53","Bronze","USA",NA,NA,"Athletics",2012,NA
"2440","Women","Discus Throw F57/58","Gold","ALG",NA,NA,"Athletics",2012,NA
"2441","Women","Discus Throw F57/58","Silver","BUL",NA,NA,"Athletics",2012,NA
"2442","Women","Discus Throw F57/58","Bronze","IRL",NA,NA,"Athletics",2012,NA
"2443","Women","Javelin F12/13","Gold","SRB",NA,NA,"Athletics",2012,NA
"2444","Women","Javelin F12/13","Silver","RUS",NA,NA,"Athletics",2012,NA
"2445","Women","Javelin F12/13","Bronze","AUT",NA,NA,"Athletics",2012,NA
"2446","Women","Javelin F37/38","Gold","BRA",NA,NA,"Athletics",2012,NA
"2447","Women","Javelin F37/38","Silver","CHN",NA,NA,"Athletics",2012,NA
"2448","Women","Javelin F37/38","Bronze","AUS",NA,NA,"Athletics",2012,NA
"2449","Women","Javelin F46","Gold","POL",NA,NA,"Athletics",2012,NA
"2450","Women","Javelin F46","Silver","RUS",NA,NA,"Athletics",2012,NA
"2451","Women","Javelin F46","Bronze","AUS",NA,NA,"Athletics",2012,NA
"2452","Women","Javelin F52/53/33/34","Gold","GER",NA,NA,"Athletics",2012,NA
"2453","Women","Javelin F52/53/33/34","Silver","GER",NA,NA,"Athletics",2012,NA
"2454","Women","Javelin F52/53/33/34","Bronze","FIN",NA,NA,"Athletics",2012,NA
"2455","Women","Javelin F54-56","Gold","CHN",NA,NA,"Athletics",2012,NA
"2456","Women","Javelin F54-56","Silver","TUN",NA,NA,"Athletics",2012,NA
"2457","Women","Javelin F54-56","Bronze","GER",NA,NA,"Athletics",2012,NA
"2458","Women","Javelin F57/58","Gold","CHN",NA,NA,"Athletics",2012,NA
"2459","Women","Javelin F57/58","Silver","ALG",NA,NA,"Athletics",2012,NA
"2460","Women","Javelin F57/58","Bronze","RUS",NA,NA,"Athletics",2012,NA
"2461","Women","Club Throw F31/32/51","Gold","TUN",NA,NA,"Athletics",2012,NA
"2462","Women","Club Throw F31/32/51","Silver","ALG",NA,NA,"Athletics",2012,NA
"2463","Women","Club Throw F31/32/51","Bronze","GBR",NA,NA,"Athletics",2012,NA
"2464","Women","4x100 m T35-38","Gold","RUS","Russia",2,"Athletics",2012,NA
"2465","Women","4x100 m T35-38","Gold","RUS","Russia",3,"Athletics",2012,NA
"2466","Women","4x100 m T35-38","Gold","RUS","Russia",4,"Athletics",2012,NA
"2467","Women","4x100 m T35-38","Silver","CHN","China",2,"Athletics",2012,NA
"2468","Women","4x100 m T35-38","Silver","CHN","China",3,"Athletics",2012,NA
"2469","Women","4x100 m T35-38","Silver","CHN","China",4,"Athletics",2012,NA
"2470","Women","4x100 m T35-38","Bronze","GBR","Great Britain",2,"Athletics",2012,NA
"2471","Women","4x100 m T35-38","Bronze","GBR","Great Britain",3,"Athletics",2012,NA
"2472","Women","4x100 m T35-38","Bronze","GBR","Great Britain",4,"Athletics",2012,NA
"2473","Women","100 m T11","Gold","GBR",NA,NA,"Athletics",2016,"CLARKE Chris"
"2474","Women","100 m T11","Silver","CHN",NA,NA,"Athletics",2016,"JIA Dengpu"
"2475","Women","100 m T11","Bronze","CHN",NA,NA,"Athletics",2016,"XU Donglin"
"2476","Women","100 m T12","Gold","CUB",NA,NA,"Athletics",2016,"KINDELAN Yuniol"
"2477","Women","100 m T12","Silver","AZE",NA,NA,"Athletics",2016,"IBRAHIMOV Hakim"
"2478","Women","100 m T12","Bronze","GER",NA,NA,"Athletics",2016,"FRICKE Sebastian"
"2479","Women","100 m T13","Gold","UKR",NA,NA,"Athletics",2016,NA
"2480","Women","100 m T13","Silver","RSA",NA,NA,"Athletics",2016,NA
"2481","Women","100 m T13","Bronze","USA",NA,NA,"Athletics",2016,NA
"2482","Women","100 m T34","Gold","GBR",NA,NA,"Athletics",2016,NA
"2483","Women","100 m T34","Silver","GBR",NA,NA,"Athletics",2016,NA
"2484","Women","100 m T34","Bronze","USA",NA,NA,"Athletics",2016,NA
"2485","Women","100 m T35","Gold","CHN",NA,NA,"Athletics",2016,NA
"2486","Women","100 m T35","Silver","AUS",NA,NA,"Athletics",2016,NA
"2487","Women","100 m T35","Bronze","GBR",NA,NA,"Athletics",2016,NA
"2488","Women","100 m T36","Gold","ARG",NA,NA,"Athletics",2016,NA
"2489","Women","100 m T36","Silver","GER",NA,NA,"Athletics",2016,NA
"2490","Women","100 m T36","Bronze","COL",NA,NA,"Athletics",2016,NA
"2491","Women","100 m T37","Gold","GBR",NA,NA,"Athletics",2016,NA
"2492","Women","100 m T37","Silver","FRA",NA,NA,"Athletics",2016,NA
"2493","Women","100 m T37","Bronze","VEN",NA,NA,"Athletics",2016,NA
"2494","Women","100 m T38","Gold","GBR",NA,NA,"Athletics",2016,NA
"2495","Women","100 m T38","Silver","BRA",NA,NA,"Athletics",2016,NA
"2496","Women","100 m T38","Bronze","GBR",NA,NA,"Athletics",2016,NA
"2497","Women","100 m T42","Gold","ITA",NA,NA,"Athletics",2016,NA
"2498","Women","100 m T42","Silver","GER",NA,NA,"Athletics",2016,NA
"2499","Women","100 m T42","Bronze","ITA",NA,NA,"Athletics",2016,NA
"2500","Women","100 m T44","Gold","NED",NA,NA,"Athletics",2016,NA
"2501","Women","100 m T44","Silver","GER",NA,NA,"Athletics",2016,NA
"2502","Women","100 m T44","Bronze","TTO",NA,NA,"Athletics",2016,NA
"2503","Women","100 m T47","Gold","USA",NA,NA,"Athletics",2016,NA
"2504","Women","100 m T47","Silver","POL",NA,NA,"Athletics",2016,NA
"2505","Women","100 m T47","Bronze","BRA",NA,NA,"Athletics",2016,NA
"2506","Women","100 m T52","Gold","CAN",NA,NA,"Athletics",2016,NA
"2507","Women","100 m T52","Silver","USA",NA,NA,"Athletics",2016,NA
"2508","Women","100 m T52","Bronze","BEL",NA,NA,"Athletics",2016,NA
"2509","Women","100 m T53","Gold","CHN",NA,NA,"Athletics",2016,NA
"2510","Women","100 m T53","Silver","CHN",NA,NA,"Athletics",2016,NA
"2511","Women","100 m T53","Bronze","AUS",NA,NA,"Athletics",2016,NA
"2512","Women","100 m T54","Gold","CHN",NA,NA,"Athletics",2016,NA
"2513","Women","100 m T54","Silver","USA",NA,NA,"Athletics",2016,NA
"2514","Women","100 m T54","Bronze","CHN",NA,NA,"Athletics",2016,NA
"2515","Women","200 m T11","Gold","GBR",NA,NA,"Athletics",2016,"CLARKE Chris"
"2516","Women","200 m T11","Silver","CHN",NA,NA,"Athletics",2016,"XU Donglin"
"2517","Women","200 m T11","Bronze","CHN",NA,NA,"Athletics",2016,"JIA Dengpu"
"2518","Women","200 m T12","Gold","CUB",NA,NA,"Athletics",2016,"KINDELAN Yuniol"
"2519","Women","200 m T12","Silver","UKR",NA,NA,"Athletics",2016,"BURAKOV Volodymyr"
"2520","Women","200 m T12","Bronze","AZE",NA,NA,"Athletics",2016,"IBRAHIMOV Hakim"
"2521","Women","200 m T35","Gold","CHN",NA,NA,"Athletics",2016,NA
"2522","Women","200 m T35","Silver","AUS",NA,NA,"Athletics",2016,NA
"2523","Women","200 m T35","Bronze","GBR",NA,NA,"Athletics",2016,NA
"2524","Women","200 m T36","Gold","CHN",NA,NA,"Athletics",2016,NA
"2525","Women","200 m T36","Silver","KOR",NA,NA,"Athletics",2016,NA
"2526","Women","200 m T36","Bronze","GER",NA,NA,"Athletics",2016,NA
"2527","Women","200 m T44","Gold","NED",NA,NA,"Athletics",2016,NA
"2528","Women","200 m T44","Silver","GER",NA,NA,"Athletics",2016,NA
"2529","Women","200 m T44","Bronze","FRA",NA,NA,"Athletics",2016,NA
"2530","Women","200 m T47","Gold","USA",NA,NA,"Athletics",2016,NA
"2531","Women","200 m T47","Silver","POL",NA,NA,"Athletics",2016,NA
"2532","Women","200 m T47","Bronze","CHN",NA,NA,"Athletics",2016,NA
"2533","Women","400 m T11","Gold","CHN",NA,NA,"Athletics",2016,"XU Donglin"
"2534","Women","400 m T11","Silver","VEN",NA,NA,"Athletics",2016,"MEDINA Edicson"
"2535","Women","400 m T11","Bronze","BRA",NA,NA,"Athletics",2016,NA
"2536","Women","400 m T12","Gold","CUB",NA,NA,"Athletics",2016,"KINDELAN Yuniol"
"2537","Women","400 m T12","Silver","UKR",NA,NA,"Athletics",2016,"BURAKOV Volodymyr"
"2538","Women","400 m T12","Bronze","MOZ",NA,NA,"Athletics",2016,"CHAIMITE Filipe Joao"
"2539","Women","400 m T13","Gold","FRA",NA,NA,"Athletics",2016,NA
"2540","Women","400 m T13","Silver","RSA",NA,NA,"Athletics",2016,NA
"2541","Women","400 m T13","Bronze","UKR",NA,NA,"Athletics",2016,NA
"2542","Women","400 m T20","Gold","USA",NA,NA,"Athletics",2016,NA
"2543","Women","400 m T20","Silver","UKR",NA,NA,"Athletics",2016,NA
"2544","Women","400 m T20","Bronze","POL",NA,NA,"Athletics",2016,NA
"2545","Women","400 m T34","Gold","GBR",NA,NA,"Athletics",2016,NA
"2546","Women","400 m T34","Silver","USA",NA,NA,"Athletics",2016,NA
"2547","Women","400 m T34","Bronze","GBR",NA,NA,"Athletics",2016,NA
"2548","Women","400 m T37","Gold","GBR",NA,NA,"Athletics",2016,NA
"2549","Women","400 m T37","Silver","CHN",NA,NA,"Athletics",2016,NA
"2550","Women","400 m T37","Bronze","TUN",NA,NA,"Athletics",2016,NA
"2551","Women","400 m T38","Gold","GBR",NA,NA,"Athletics",2016,NA
"2552","Women","400 m T38","Silver","CHN",NA,NA,"Athletics",2016,NA
"2553","Women","400 m T38","Bronze","BRA",NA,NA,"Athletics",2016,NA
"2554","Women","400 m T44","Gold","FRA",NA,NA,"Athletics",2016,NA
"2555","Women","400 m T44","Silver","GER",NA,NA,"Athletics",2016,NA
"2556","Women","400 m T44","Bronze","USA",NA,NA,"Athletics",2016,NA
"2557","Women","400 m T47","Gold","CHN",NA,NA,"Athletics",2016,NA
"2558","Women","400 m T47","Silver","RSA",NA,NA,"Athletics",2016,NA
"2559","Women","400 m T47","Bronze","JPN",NA,NA,"Athletics",2016,NA
"2560","Women","400 m T52","Gold","CAN",NA,NA,"Athletics",2016,NA
"2561","Women","400 m T52","Silver","BEL",NA,NA,"Athletics",2016,NA
"2562","Women","400 m T52","Bronze","USA",NA,NA,"Athletics",2016,NA
"2563","Women","400 m T53","Gold","CHN",NA,NA,"Athletics",2016,NA
"2564","Women","400 m T53","Silver","USA",NA,NA,"Athletics",2016,NA
"2565","Women","400 m T53","Bronze","AUS",NA,NA,"Athletics",2016,NA
"2566","Women","400 m T54","Gold","USA",NA,NA,"Athletics",2016,NA
"2567","Women","400 m T54","Silver","USA",NA,NA,"Athletics",2016,NA
"2568","Women","400 m T54","Bronze","CHN",NA,NA,"Athletics",2016,NA
"2569","Women","800 m T34","Gold","GBR",NA,NA,"Athletics",2016,NA
"2570","Women","800 m T34","Silver","USA",NA,NA,"Athletics",2016,NA
"2571","Women","800 m T34","Bronze","GBR",NA,NA,"Athletics",2016,NA
"2572","Women","800 m T53","Gold","CHN",NA,NA,"Athletics",2016,NA
"2573","Women","800 m T53","Silver","AUS",NA,NA,"Athletics",2016,NA
"2574","Women","800 m T53","Bronze","USA",NA,NA,"Athletics",2016,NA
"2575","Women","800 m T54","Gold","USA",NA,NA,"Athletics",2016,NA
"2576","Women","800 m T54","Silver","CHN",NA,NA,"Athletics",2016,NA
"2577","Women","800 m T54","Bronze","CHN",NA,NA,"Athletics",2016,NA
"2578","Women","1500 m T11","Gold","CHN",NA,NA,"Athletics",2016,"JIN Yubo"
"2579","Women","1500 m T11","Silver","KEN",NA,NA,"Athletics",2016,"ROTICH Geoffrey Kiplangat"
"2580","Women","1500 m T11","Bronze","COL",NA,NA,"Athletics",2016,"SANCHEZ GONZALEZ Jonathan Daybes"
"2581","Women","1500 m T13","Gold","TUN",NA,NA,"Athletics",2016,NA
"2582","Women","1500 m T13","Silver","TUN",NA,NA,"Athletics",2016,NA
"2583","Women","1500 m T13","Bronze","ESP",NA,NA,"Athletics",2016,NA
"2584","Women","1500 m T20","Gold","POL",NA,NA,"Athletics",2016,NA
"2585","Women","1500 m T20","Silver","HUN",NA,NA,"Athletics",2016,NA
"2586","Women","1500 m T20","Bronze","UKR",NA,NA,"Athletics",2016,NA
"2587","Women","1500 m T54","Gold","USA",NA,NA,"Athletics",2016,NA
"2588","Women","1500 m T54","Silver","USA",NA,NA,"Athletics",2016,NA
"2589","Women","1500 m T54","Bronze","USA",NA,NA,"Athletics",2016,NA
"2590","Women","5000 m T54","Gold","USA",NA,NA,"Athletics",2016,NA
"2591","Women","5000 m T54","Silver","USA",NA,NA,"Athletics",2016,NA
"2592","Women","5000 m T54","Bronze","USA",NA,NA,"Athletics",2016,NA
"2593","Women","Marathon T12","Gold","ESP",NA,NA,"Athletics",2016,NA
"2594","Women","Marathon T12","Silver","JPN",NA,NA,"Athletics",2016,NA
"2595","Women","Marathon T12","Bronze","BRA",NA,NA,"Athletics",2016,NA
"2596","Women","Marathon T54","Gold","CHN",NA,NA,"Athletics",2016,NA
"2597","Women","Marathon T54","Silver","USA",NA,NA,"Athletics",2016,NA
