"","gender","event","medal","athlete","abb","country","grp_id","type","year","guide"
"4851","Women","200 m T32-33","Silver","ARAI Noriko","JPN",NA,NA,"Athletics",1996,NA
"4852","Women","200 m T32-33","Bronze","RICE Mary","IRL",NA,NA,"Athletics",1996,NA
"4853","Women","200 m T34-37","Gold","WEBB Katrina","AUS",NA,NA,"Athletics",1996,NA
"4854","Women","200 m T34-37","Silver","FOERDER Isabelle","GER",NA,NA,"Athletics",1996,NA
"4855","Women","200 m T34-37","Bronze","MARTINEZ Alicia","ESP",NA,NA,"Athletics",1996,NA
"4856","Women","200 m T42-46","Gold","WINTERS Amy","AUS",NA,NA,"Athletics",1996,NA
"4857","Women","200 m T42-46","Silver","OJASTU Annely","EST",NA,NA,"Athletics",1996,NA
"4858","Women","200 m T42-46","Bronze","LEANTSIUK Iryna","BLR",NA,NA,"Athletics",1996,NA
"4859","Women","200 m T51","Gold","SMITH Cristeen","NZL",NA,NA,"Athletics",1996,NA
"4860","Women","200 m T51","Silver","TORRES Leticia","MEX",NA,NA,"Athletics",1996,NA
"4861","Women","200 m T51","Bronze","GREUTER Ursina","SUI",NA,NA,"Athletics",1996,NA
"4862","Women","200 m T52","Gold","SHANNON Leann","USA",NA,NA,"Athletics",1996,NA
"4863","Women","200 m T52","Silver","GREY Tanni","GBR",NA,NA,"Athletics",1996,NA
"4864","Women","200 m T52","Bronze","BOURGONJE Colette","CAN",NA,NA,"Athletics",1996,NA
"4865","Women","200 m T53","Gold","PETITCLERC Chantal","CAN",NA,NA,"Athletics",1996,NA
"4866","Women","200 m T53","Silver","BECERRA Cheri","USA",NA,NA,"Athletics",1996,NA
"4867","Women","200 m T53","Bronze","JARVIS Nicola","GBR",NA,NA,"Athletics",1996,NA
"4868","Women","200 m MH","Gold","RACKHAM Sharon","AUS",NA,NA,"Athletics",1996,NA
"4869","Women","200 m MH","Silver","MELESKO Tracey","CAN",NA,NA,"Athletics",1996,NA
"4870","Women","200 m MH","Bronze","LLORENS Lisa","AUS",NA,NA,"Athletics",1996,NA
"4871","Women","400 m T10","Gold","SANTAMARTA Purificacion","ESP",NA,NA,"Athletics",1996,NA
"4872","Women","400 m T10","Silver","SANTOS Adria Rocha","BRA",NA,NA,"Athletics",1996,NA
"4873","Women","400 m T10","Bronze","LIGORIO Maria","ITA",NA,NA,"Athletics",1996,NA
"4874","Women","400 m T11","Gold","BATALOVA Rima","RUS",NA,NA,"Athletics",1996,NA
"4875","Women","400 m T11","Silver","ORTEGA Maria","ESP",NA,NA,"Athletics",1996,NA
"4876","Women","400 m T11","Bronze","JDANOVA Elena","RUS",NA,NA,"Athletics",1996,NA
"4877","Women","400 m T51","Gold","GREUTER Ursina","SUI",NA,NA,"Athletics",1996,NA
"4878","Women","400 m T51","Silver","WATERS Jean","USA",NA,NA,"Athletics",1996,NA
"4879","Women","400 m T51","Bronze","TORRES Leticia","MEX",NA,NA,"Athletics",1996,NA
"4880","Women","400 m T52","Gold","SHANNON Leann","USA",NA,NA,"Athletics",1996,NA
"4881","Women","400 m T52","Silver","GREY Tanni","GBR",NA,NA,"Athletics",1996,NA
"4882","Women","400 m T52","Bronze","VOGEL Joelle","FRA",NA,NA,"Athletics",1996,NA
"4883","Women","400 m T53","Gold","SAUVAGE Louise","AUS",NA,NA,"Athletics",1996,NA
"4884","Women","400 m T53","Silver","PETITCLERC Chantal","CAN",NA,NA,"Athletics",1996,NA
"4885","Women","400 m T53","Bronze","BECERRA Cheri","USA",NA,NA,"Athletics",1996,NA
"4886","Women","800 m T10-11","Gold","BATALOVA Rima","RUS",NA,NA,"Athletics",1996,NA
"4887","Women","800 m T10-11","Silver","MEIER Claudia","GER",NA,NA,"Athletics",1996,NA
"4888","Women","800 m T10-11","Bronze","MARKEVICIENE Sigita","LTU",NA,NA,"Athletics",1996,NA
"4889","Women","800 m T51","Gold","TANAKA Teruyo","JPN",NA,NA,"Athletics",1996,NA
"4890","Women","800 m T51","Silver","SMITH Cristeen","NZL",NA,NA,"Athletics",1996,NA
"4891","Women","800 m T51","Bronze","GREUTER Ursina","SUI",NA,NA,"Athletics",1996,NA
"4892","Women","800 m T52","Gold","GREY Tanni","GBR",NA,NA,"Athletics",1996,NA
"4893","Women","800 m T52","Silver","SHANNON Leann","USA",NA,NA,"Athletics",1996,NA
"4894","Women","800 m T52","Bronze","WALTERS Ann","USA",NA,NA,"Athletics",1996,NA
"4895","Women","800 m T53","Gold","SAUVAGE Louise","AUS",NA,NA,"Athletics",1996,NA
"4896","Women","800 m T53","Silver","PETITCLERC Chantal","CAN",NA,NA,"Athletics",1996,NA
"4897","Women","800 m T53","Bronze","BECERRA Cheri","USA",NA,NA,"Athletics",1996,NA
"4898","Women","1500 m T10-11","Gold","BATALOVA Rima","RUS",NA,NA,"Athletics",1996,NA
"4899","Women","1500 m T10-11","Silver","MEIER Claudia","GER",NA,NA,"Athletics",1996,NA
"4900","Women","1500 m T10-11","Bronze","MARKEVICIENE Sigita","LTU",NA,NA,"Athletics",1996,NA
"4901","Women","1500 m T52-53","Gold","SAUVAGE Louise","AUS",NA,NA,"Athletics",1996,NA
"4902","Women","1500 m T52-53","Silver","PETITCLERC Chantal","CAN",NA,NA,"Athletics",1996,NA
"4903","Women","1500 m T52-53","Bronze","DRISCOLL Jean","USA",NA,NA,"Athletics",1996,NA
"4904","Women","3000 m T10-11","Gold","BATALOVA Rima","RUS",NA,NA,"Athletics",1996,NA
"4905","Women","3000 m T10-11","Silver","MEIER Claudia","GER",NA,NA,"Athletics",1996,NA
"4906","Women","3000 m T10-11","Bronze","MENEGHELLI Samanta","ITA",NA,NA,"Athletics",1996,NA
"4907","Women","5000 m T52-53","Gold","SAUVAGE Louise","AUS",NA,NA,"Athletics",1996,NA
"4908","Women","5000 m T52-53","Silver","DRISCOLL Jean","USA",NA,NA,"Athletics",1996,NA
"4909","Women","5000 m T52-53","Bronze","HATANAKA Kazu","JPN",NA,NA,"Athletics",1996,NA
"4910","Women","10000 m T52-53","Gold","DRISCOLL Jean","USA",NA,NA,"Athletics",1996,NA
"4911","Women","10000 m T52-53","Silver","HATANAKA Kazu","JPN",NA,NA,"Athletics",1996,NA
"4912","Women","10000 m T52-53","Bronze","ANGGRENY Lily","GER",NA,NA,"Athletics",1996,NA
"4913","Women","Marathon T52-53","Gold","DRISCOLL Jean","USA",NA,NA,"Athletics",1996,NA
"4914","Women","Marathon T52-53","Silver","HATANAKA Kazu","JPN",NA,NA,"Athletics",1996,NA
"4915","Women","Marathon T52-53","Bronze","SODOMA Deanna","USA",NA,NA,"Athletics",1996,NA
"4916","Women","Long Jump F10-11","Gold","AMO Magdalena","ESP",NA,NA,"Athletics",1996,NA
"4917","Women","Long Jump F10-11","Silver","LAZARO Rosalia","ESP",NA,NA,"Athletics",1996,NA
"4918","Women","Long Jump F10-11","Bronze","ORTIZ Purificacion","ESP",NA,NA,"Athletics",1996,NA
"4919","Women","Long Jump F34-37","Gold","GRIGALIUNIENE Aldona","LTU",NA,NA,"Athletics",1996,NA
"4920","Women","Long Jump F34-37","Silver","WEBB Katrina","AUS",NA,NA,"Athletics",1996,NA
"4921","Women","Long Jump F34-37","Bronze","STORCH Carmen","GER",NA,NA,"Athletics",1996,NA
"4922","Women","Long Jump F42-46","Gold","LEANTSIUK Iryna","BLR",NA,NA,"Athletics",1996,NA
"4923","Women","Long Jump F42-46","Silver","OJASTU Annely","EST",NA,NA,"Athletics",1996,NA
"4924","Women","Long Jump F42-46","Bronze","BASFORD Alice","GBR",NA,NA,"Athletics",1996,NA
"4925","Women","Long Jump MH","Gold","LLORENS Lisa","AUS",NA,NA,"Athletics",1996,NA
"4926","Women","Long Jump MH","Silver","MELESKO Tracey","CAN",NA,NA,"Athletics",1996,NA
"4927","Women","Long Jump MH","Bronze","JUHKAM Malle","EST",NA,NA,"Athletics",1996,NA
"4928","Women","Shot Put F10-11","Gold","XU Hong Yan","CHN",NA,NA,"Athletics",1996,NA
"4929","Women","Shot Put F10-11","Silver","WILLIS-ROBERTS Jodi","AUS",NA,NA,"Athletics",1996,NA
"4930","Women","Shot Put F10-11","Bronze","LJUBISIC Ljiljana","CAN",NA,NA,"Athletics",1996,NA
"4931","Women","Shot Put F12","Gold","SIVAKOVA Tamara","BLR",NA,NA,"Athletics",1996,NA
"4932","Women","Shot Put F12","Silver","RUNYAN Marla","USA",NA,NA,"Athletics",1996,NA
"4933","Women","Shot Put F12","Bronze","LYNCH Bridie","IRL",NA,NA,"Athletics",1996,NA
"4934","Women","Shot Put F32-33","Gold","POHL Birgit","GER",NA,NA,"Athletics",1996,NA
"4935","Women","Shot Put F32-33","Silver","LAWTON Janice","GBR",NA,NA,"Athletics",1996,NA
"4936","Women","Shot Put F32-33","Bronze","RICE Sharon","IRL",NA,NA,"Athletics",1996,NA
"4937","Women","Shot Put F41","Gold","BAUMGARDE Malda","LTU",NA,NA,"Athletics",1996,NA
"4938","Women","Shot Put F41","Silver","ROSALES MONTIEL Catalina","MEX",NA,NA,"Athletics",1996,NA
"4939","Women","Shot Put F41","Bronze","BARRETT-CONDRON Grainne","IRL",NA,NA,"Athletics",1996,NA
"4940","Women","Shot Put F42-44/46","Gold","WU Hong Ping","CHN",NA,NA,"Athletics",1996,NA
"4941","Women","Shot Put F42-44/46","Silver","JAENICKE Britta","GER",NA,NA,"Athletics",1996,NA
"4942","Women","Shot Put F42-44/46","Bronze","BARRETT Jennifer","USA",NA,NA,"Athletics",1996,NA
"4943","Women","Shot Put F53-54","Gold","BUGGENHAGEN Marianne","GER",NA,NA,"Athletics",1996,NA
"4944","Women","Shot Put F53-54","Silver","SCHWANGER Laura","USA",NA,NA,"Athletics",1996,NA
"4945","Women","Shot Put F53-54","Bronze","WILLING Martina","GER",NA,NA,"Athletics",1996,NA
"4946","Women","Shot Put F55-57","Gold","OMAR Mervat","EGY",NA,NA,"Athletics",1996,NA
"4947","Women","Shot Put F55-57","Silver","ABDIN Zakia","EGY",NA,NA,"Athletics",1996,NA
"4948","Women","Shot Put F55-57","Bronze","ELKOUMY Sohir","EGY",NA,NA,"Athletics",1996,NA
"4949","Women","Discus Throw F10-11","Gold","BELISER Liiudys","CUB",NA,NA,"Athletics",1996,NA
"4950","Women","Discus Throw F10-11","Silver","XU Hong Yan","CHN",NA,NA,"Athletics",1996,NA
"4951","Women","Discus Throw F10-11","Bronze","LJUBISIC Ljiljana","CAN",NA,NA,"Athletics",1996,NA
"4952","Women","Discus Throw F12","Gold","LYNCH Bridie","IRL",NA,NA,"Athletics",1996,NA
"4953","Women","Discus Throw F12","Silver","KNIGHT Courtney","CAN",NA,NA,"Athletics",1996,NA
"4954","Women","Discus Throw F12","Bronze","SIVAKOVA Tamara","BLR",NA,NA,"Athletics",1996,NA
"4955","Women","Discus Throw F34-35","Gold","HYMAN Ellen","USA",NA,NA,"Athletics",1996,NA
"4956","Women","Discus Throw F34-35","Silver","RODRIGUEZ Maria Angelica","ARG",NA,NA,"Athletics",1996,NA
"4957","Women","Discus Throw F34-35","Bronze","HODGINS Kris","CAN",NA,NA,"Athletics",1996,NA
"4958","Women","Discus Throw F41","Gold","BAUMGARDE Malda","LTU",NA,NA,"Athletics",1996,NA
"4959","Women","Discus Throw F41","Silver","CASTRO Araceli","MEX",NA,NA,"Athletics",1996,NA
"4960","Women","Discus Throw F41","Bronze","ROSALES MONTIEL Catalina","MEX",NA,NA,"Athletics",1996,NA
"4961","Women","Discus Throw F42-44/46","Gold","BARRETT Jennifer","USA",NA,NA,"Athletics",1996,NA
"4962","Women","Discus Throw F42-44/46","Silver","WU Hong Ping","CHN",NA,NA,"Athletics",1996,NA
"4963","Women","Discus Throw F42-44/46","Bronze","JAENICKE Britta","GER",NA,NA,"Athletics",1996,NA
"4964","Women","Discus Throw F53-54","Gold","BUGGENHAGEN Marianne","GER",NA,NA,"Athletics",1996,NA
"4965","Women","Discus Throw F53-54","Silver","SCHWANGER Laura","USA",NA,NA,"Athletics",1996,NA
"4966","Women","Discus Throw F53-54","Bronze","WILLING Martina","GER",NA,NA,"Athletics",1996,NA
"4967","Women","Discus Throw F55-57","Gold","FELEIFAL Karima","EGY",NA,NA,"Athletics",1996,NA
"4968","Women","Discus Throw F55-57","Silver","OMAR Mervat","EGY",NA,NA,"Athletics",1996,NA
"4969","Women","Discus Throw F55-57","Bronze","GUIMARAES Suely","BRA",NA,NA,"Athletics",1996,NA
"4970","Women","Javelin F10-11","Gold","VAN BRUSSEL Marianne","BEL",NA,NA,"Athletics",1996,NA
"4971","Women","Javelin F10-11","Silver","BELISER Liiudys","CUB",NA,NA,"Athletics",1996,NA
"4972","Women","Javelin F10-11","Bronze","SKORABAHATAYA Yadviha","BLR",NA,NA,"Athletics",1996,NA
"4973","Women","Javelin F42-44/46","Gold","SCHERNEY Andrea","AUT",NA,NA,"Athletics",1996,NA
"4974","Women","Javelin F42-44/46","Silver","MEZINOVA Tatiana","RUS",NA,NA,"Athletics",1996,NA
"4975","Women","Javelin F42-44/46","Bronze","KLETSKOVA Natalia","RUS",NA,NA,"Athletics",1996,NA
"4976","Women","Javelin F53-54","Gold","WILLING Martina","GER",NA,NA,"Athletics",1996,NA
"4977","Women","Javelin F53-54","Silver","SCHWANGER Laura","USA",NA,NA,"Athletics",1996,NA
"4978","Women","Javelin F53-54","Bronze","BUGGENHAGEN Marianne","GER",NA,NA,"Athletics",1996,NA
"4979","Women","Javelin F55-57","Gold","ABDIN Zakia","EGY",NA,NA,"Athletics",1996,NA
"4980","Women","Javelin F55-57","Silver","NAKHUMICHA Mary","KEN",NA,NA,"Athletics",1996,NA
"4981","Women","Javelin F55-57","Bronze","GRANT Sylvia","JAM",NA,NA,"Athletics",1996,NA
"4982","Women","Pentathlon P10-12","Gold","RUNYAN Marla","USA",NA,NA,"Athletics",1996,NA
"4983","Women","Pentathlon P10-12","Silver","TCHOURKINA Olga","RUS",NA,NA,"Athletics",1996,NA
"4984","Women","Pentathlon P10-12","Bronze","SILM Helena","EST",NA,NA,"Athletics",1996,NA
"4985","Men","4x100 m T10-12","Gold","NUNEZ Jorge","ESP","Spain",1,"Athletics",1996,NA
"4986","Men","4x100 m T10-12","Gold","PRIETO Juan Antonio","ESP","Spain",2,"Athletics",1996,NA
"4987","Men","4x100 m T10-12","Gold","REQUENA Julio","ESP","Spain",3,"Athletics",1996,NA
"4988","Men","4x100 m T10-12","Gold","SANCHEZ-GUIJO Enrique","ESP","Spain",4,"Athletics",1996,NA
"4989","Men","4x100 m T10-12","Silver","FRANZKA Gerd","GER","Germany",1,"Athletics",1996,NA
"4990","Men","4x100 m T10-12","Silver","GEFFERS Holger","GER","Germany",2,"Athletics",1996,NA
"4991","Men","4x100 m T10-12","Silver","GEFFERS Ingo","GER","Germany",3,"Athletics",1996,NA
"4992","Men","4x100 m T10-12","Silver","TRIPPEN-HILGERS Joerg","GER","Germany",4,"Athletics",1996,NA
"4993","Men","4x100 m T10-12","Bronze","ASBURY Andre","USA","United States of America",1,"Athletics",1996,NA
"4994","Men","4x100 m T10-12","Bronze","CAMPBELL Marvin","USA","United States of America",2,"Athletics",1996,NA
"4995","Men","4x100 m T10-12","Bronze","HAYNES Winford","USA","United States of America",3,"Athletics",1996,NA
"4996","Men","4x100 m T10-12","Bronze","LEWIS Arthur","USA","United States of America",4,"Athletics",1996,NA
"4997","Men","4x100 m T34-37","Gold","SO Wa Wai","HKG","Hong Kong",1,"Athletics",1996,NA
"4998","Men","4x100 m T34-37","Gold","CHAN Shing Chung","HKG","Hong Kong",2,"Athletics",1996,NA
"4999","Men","4x100 m T34-37","Gold","CHAO Kwok Pang","HKG","Hong Kong",3,"Athletics",1996,NA
"5000","Men","4x100 m T34-37","Gold","CHEUNG Yiu Cheung","HKG","Hong Kong",4,"Athletics",1996,NA
"5001","Men","4x100 m T34-37","Silver","BLANKENSHIP Ryan","USA","United States of America",1,"Athletics",1996,NA
"5002","Men","4x100 m T34-37","Silver","REGISTER Freeman","USA","United States of America",2,"Athletics",1996,NA
"5003","Men","4x100 m T34-37","Silver","SCOTT Lincoln","USA","United States of America",3,"Athletics",1996,NA
"5004","Men","4x100 m T34-37","Silver","TERCEY Jason","USA","United States of America",4,"Athletics",1996,NA
"5005","Men","4x100 m T34-37","Bronze","PAYTON Stephen","GBR","Great Britain",1,"Athletics",1996,NA
"5006","Men","4x100 m T34-37","Bronze","COLLINS Richard","GBR","Great Britain",2,"Athletics",1996,NA
"5007","Men","4x100 m T34-37","Bronze","NEWTON Mark","GBR","Great Britain",3,"Athletics",1996,NA
"5008","Men","4x100 m T34-37","Bronze","ROBERTSON Gordon","GBR","Great Britain",4,"Athletics",1996,NA
"5009","Men","4x100 m T42-46","Gold","EVANS David","AUS","Australia",1,"Athletics",1996,NA
"5010","Men","4x100 m T42-46","Gold","FULLER Neil","AUS","Australia",2,"Athletics",1996,NA
"5011","Men","4x100 m T42-46","Gold","MATTHEWS Tim","AUS","Australia",3,"Athletics",1996,NA
"5012","Men","4x100 m T42-46","Gold","THOMAS Bradley","AUS","Australia",4,"Athletics",1996,NA
"5013","Men","4x100 m T42-46","Silver","FELSER Klaus","AUT","Austria",1,"Athletics",1996,NA
"5014","Men","4x100 m T42-46","Silver","HARTL Manfred","AUT","Austria",2,"Athletics",1996,NA
"5015","Men","4x100 m T42-46","Silver","KRAMER Andreas","AUT","Austria",3,"Athletics",1996,NA
"5016","Men","4x100 m T42-46","Silver","REIGER Sven","AUT","Austria",4,"Athletics",1996,NA
"5017","Men","4x100 m T42-46","Bronze","BOURGEOIS Thomas","USA","United States of America",1,"Athletics",1996,NA
"5018","Men","4x100 m T42-46","Bronze","BULOW Matthew","USA","United States of America",2,"Athletics",1996,NA
"5019","Men","4x100 m T42-46","Bronze","COLLIER Douglas","USA","United States of America",3,"Athletics",1996,NA
"5020","Men","4x100 m T42-46","Bronze","OEHLER Dennis","USA","United States of America",4,"Athletics",1996,NA
"5021","Men","4x100 m T52-53","Gold",NA,"GER","Germany",1,"Athletics",1996,NA
"5022","Men","4x400 m T10-12","Gold","PRIETO Juan Antonio","ESP","Spain",1,"Athletics",1996,NA
"5023","Men","4x400 m T10-12","Gold","SANCHEZ Jose Antonio","ESP","Spain",2,"Athletics",1996,NA
"5024","Men","4x400 m T10-12","Gold","SANCHEZ Sergio","ESP","Spain",3,"Athletics",1996,NA
"5025","Men","4x400 m T10-12","Gold","SANCHEZ-GUIJO Enrique","ESP","Spain",4,"Athletics",1996,NA
"5026","Men","4x400 m T10-12","Silver","FRANZKA Gerd","GER","Germany",1,"Athletics",1996,NA
"5027","Men","4x400 m T10-12","Silver","GEFFERS Holger","GER","Germany",2,"Athletics",1996,NA
"5028","Men","4x400 m T10-12","Silver","GEFFERS Ingo","GER","Germany",3,"Athletics",1996,NA
"5029","Men","4x400 m T10-12","Silver","VALIDIS Thomas","GER","Germany",4,"Athletics",1996,NA
"5030","Men","4x400 m T10-12","Bronze","HAYNES Winford","USA","United States of America",1,"Athletics",1996,NA
"5031","Men","4x400 m T10-12","Bronze","HOGANS Kelvin","USA","United States of America",2,"Athletics",1996,NA
"5032","Men","4x400 m T10-12","Bronze","MALLINCKRODT Craig","USA","United States of America",3,"Athletics",1996,NA
"5033","Men","4x400 m T10-12","Bronze","MUNRO Edward","USA","United States of America",4,"Athletics",1996,NA
"5034","Men","4x400 m T52-53","Gold","ISSORAT Claude","FRA","France",1,"Athletics",1996,NA
"5035","Men","4x400 m T52-53","Gold","BADID Mustapha","FRA","France",2,"Athletics",1996,NA
"5036","Men","4x400 m T52-53","Gold","COUPRIE Philippe","FRA","France",3,"Athletics",1996,NA
"5037","Men","4x400 m T52-53","Gold","TOLLE Charles","FRA","France",4,"Athletics",1996,NA
"5038","Men","4x400 m T52-53","Silver","NIETLISPACH Franz","SUI","Switzerland",1,"Athletics",1996,NA
"5039","Men","4x400 m T52-53","Silver","FREI Heinz","SUI","Switzerland",2,"Athletics",1996,NA
"5040","Men","4x400 m T52-53","Silver","BOGLI Daniel","SUI","Switzerland",3,"Athletics",1996,NA
"5041","Men","4x400 m T52-53","Silver","MULLER Guido","SUI","Switzerland",4,"Athletics",1996,NA
"5042","Men","4x400 m T52-53","Bronze","ADAMS Jeff","CAN","Canada",1,"Athletics",1996,NA
"5043","Men","4x400 m T52-53","Bronze","MATHIESON Colin","CAN","Canada",2,"Athletics",1996,NA
"5044","Men","4x400 m T52-53","Bronze","MARQUIS Carl","CAN","Canada",3,"Athletics",1996,NA
"5045","Men","4x400 m T52-53","Bronze","QUESSY Marc","CAN","Canada",4,"Athletics",1996,NA
"5046","Men","100 m T11","Gold","RICCI Lorenyo","ITA",NA,NA,"Athletics",2000,NA
"5047","Men","100 m T11","Silver","NOVAK Petr","CZE",NA,NA,"Athletics",2000,NA
"5048","Men","100 m T11","Bronze","IVANYUKHIN Oleksandr","UKR",NA,NA,"Athletics",2000,NA
"5049","Men","100 m T12","Gold","LI Qiang","CHN",NA,NA,"Athletics",2000,NA
"5050","Men","100 m T12","Silver","PASHCHENKO Igor","UKR",NA,NA,"Athletics",2000,NA
"5051","Men","100 m T12","Bronze","POTRA Gabriel","POR",NA,NA,"Athletics",2000,NA
"5052","Men","100 m T13","Gold","MEYER Nathan","RSA",NA,NA,"Athletics",2000,NA
"5053","Men","100 m T13","Silver","ANDRADE Andre","BRA",NA,NA,"Athletics",2000,NA
"5054","Men","100 m T13","Bronze","MANGANARO Aldo","ITA",NA,NA,"Athletics",2000,NA
"5055","Men","100 m T20","Gold","EXPOSITO Jose Antonio","ESP",NA,NA,"Athletics",2000,NA
"5056","Men","100 m T20","Silver","LOPEZ Juan","ESP",NA,NA,"Athletics",2000,NA
"5057","Men","100 m T20","Bronze","NEWELL Andrew","AUS",NA,NA,"Athletics",2000,NA
"5058","Men","100 m T34","Gold","DAVIS Ross","USA",NA,NA,"Athletics",2000,NA
"5059","Men","100 m T34","Silver","LACHANCE Jason","CAN",NA,NA,"Athletics",2000,NA
"5060","Men","100 m T34","Bronze","MAEBA Kazuya","JPN",NA,NA,"Athletics",2000,NA
"5061","Men","100 m T35","Gold","UPSDELL Lloyd","GBR",NA,NA,"Athletics",2000,NA
"5062","Men","100 m T35","Silver","DZYUBA Roman","UKR",NA,NA,"Athletics",2000,NA
"5063","Men","100 m T35","Bronze","WHITE Richard","GBR",NA,NA,"Athletics",2000,NA
"5064","Men","100 m T36","Gold","SO Wa Wai","HKG",NA,NA,"Athletics",2000,NA
"5065","Men","100 m T36","Silver","NORENKO Serhiy","UKR",NA,NA,"Athletics",2000,NA
"5066","Men","100 m T36","Bronze","ZHYLTSOV Andriy","UKR",NA,NA,"Athletics",2000,NA
"5067","Men","100 m T37","Gold","ALLEK Mohamed","ALG",NA,NA,"Athletics",2000,NA
"5068","Men","100 m T37","Silver","HABER Peter","GER",NA,NA,"Athletics",2000,NA
"5069","Men","100 m T37","Bronze","SLADE Matthew","NZL",NA,NA,"Athletics",2000,NA
"5070","Men","100 m T38","Gold","SULLIVAN Tim","AUS",NA,NA,"Athletics",2000,NA
"5071","Men","100 m T38","Silver","POPOV Mikhail","RUS",NA,NA,"Athletics",2000,NA
"5072","Men","100 m T38","Bronze","PAYTON Stephen","GBR",NA,NA,"Athletics",2000,NA
"5073","Men","100 m T42","Gold","CONNOR Earle","CAN",NA,NA,"Athletics",2000,NA
"5074","Men","100 m T42","Silver","CHRISTEN Lukas","SUI",NA,NA,"Athletics",2000,NA
"5075","Men","100 m T42","Bronze","DANYLOV Andriy","UKR",NA,NA,"Athletics",2000,NA
"5076","Men","100 m T44","Gold","SHIRLEY Marlon","USA",NA,NA,"Athletics",2000,NA
"5077","Men","100 m T44","Silver","FRASURE Timothy Brian","USA",NA,NA,"Athletics",2000,NA
"5078","Men","100 m T44","Bronze","FULLER Neil","AUS",NA,NA,"Athletics",2000,NA
"5079","Men","100 m T46","Gold","MUJAJI Elliot","ZIM",NA,NA,"Athletics",2000,NA
"5080","Men","100 m T46","Silver","LIANG Haichen","CHN",NA,NA,"Athletics",2000,NA
"5081","Men","100 m T46","Bronze","MATTHEWS Tim","AUS",NA,NA,"Athletics",2000,NA
"5082","Men","100 m T52","Gold","NITZ Paul","USA",NA,NA,"Athletics",2000,NA
"5083","Men","100 m T52","Silver","HERNANDEZ MONDRAGON Salvador","MEX",NA,NA,"Athletics",2000,NA
"5084","Men","100 m T52","Bronze","BEAUDOIN Andre","CAN",NA,NA,"Athletics",2000,NA
"5085","Men","100 m T53","Gold","LINDSAY John","AUS",NA,NA,"Athletics",2000,NA
"5086","Men","100 m T53","Silver","INTASEN Sopa","THA",NA,NA,"Athletics",2000,NA
"5087","Men","100 m T53","Bronze","ALADWANI Hamad","KUW",NA,NA,"Athletics",2000,NA
"5088","Men","100 m T54","Gold","TRAPPETT Geoff","AUS",NA,NA,"Athletics",2000,NA
"5089","Men","100 m T54","Silver","ERICSSON Hakan","SWE",NA,NA,"Athletics",2000,NA
"5090","Men","100 m T54","Bronze","HOLDING David","GBR",NA,NA,"Athletics",2000,NA
"5091","Men","200 m T11","Gold","SANCHEZ-GUIJO Enrique","ESP",NA,NA,"Athletics",2000,NA
"5092","Men","200 m T11","Silver","BAPTISTA Firmino","POR",NA,NA,"Athletics",2000,NA
"5093","Men","200 m T11","Bronze","REQUENA Julio","ESP",NA,NA,"Athletics",2000,NA
